time_id,row_id,target
26290,478_0_181,-0.5316422461038752
26290,478_0_182,0.4862143853917175
26290,478_0_183,0.2582833832413339
26290,478_0_184,0.26780653683023925
26290,478_0_185,2.879078313559698
26290,478_0_186,-1.2851983936639801
26290,478_0_187,2.5522412144276014
26290,478_0_188,-0.6823018551801243
26290,478_0_189,0.18737916061925217
26290,478_0_190,-0.5808320248559952
26290,478_0_191,1.0900021849497716
26290,478_0_192,0.8333973325583103
26290,478_0_193,0.39262418103470553
26290,478_0_194,-0.6876386742078455
26290,478_0_195,-0.4652155065333995
26290,478_0_196,-0.27501492720191234
26290,478_0_197,1.1644098731361605
26290,478_0_198,-0.011179526024454389
26290,478_0_199,-1.3510227000141308
26291,478_10_0,-0.36460968316614534
26291,478_10_1,0.9087232008328471
26291,478_10_2,0.7908687914096321
26291,478_10_3,-0.6648706433832648
26291,478_10_4,-0.8376027000023049
26291,478_10_5,-0.5462053687854074
26291,478_10_6,-0.18761773150354463
26291,478_10_7,2.657396303790772
26291,478_10_8,2.6137573935766043
26291,478_10_9,0.7552994364305213
26291,478_10_10,-0.5152997865613372
26291,478_10_11,0.2051735793603547
26291,478_10_12,0.2905513167685024
26291,478_10_13,0.1810682181299431
26291,478_10_14,1.8625591927198548
26291,478_10_15,-0.7654673687963804
26291,478_10_16,-3.897319533808505
26291,478_10_17,3.658109159973185
26291,478_10_18,-1.124765446856102
26291,478_10_19,3.674967076325358
26291,478_10_20,0.5286921790566605
26291,478_10_21,-0.44845279192048415
26291,478_10_22,-0.8012153103873166
26291,478_10_23,-0.06598771777756444
26291,478_10_24,-0.6407610407405165
26291,478_10_25,0.6654848923665745
26291,478_10_26,-0.6781677221364492
26291,478_10_27,0.2981966625005655
26291,478_10_28,-0.664965361929794
26291,478_10_29,1.20035905898637
26291,478_10_30,-0.05265794926572822
26291,478_10_31,-3.9972718841441264
26291,478_10_32,-0.17919079519796036
26291,478_10_33,-1.411361368494111
26291,478_10_34,-2.8677889382014015
26291,478_10_35,-0.353709665193548
26291,478_10_36,-0.6377460246389894
26291,478_10_37,0.44778502910069734
26291,478_10_38,-0.18898108095651167
26291,478_10_39,-1.0826850663047467
26291,478_10_40,-0.2594348866450574
26291,478_10_41,0.711328450932196
26291,478_10_42,-1.5094461469516733
26291,478_10_43,2.1188601414418473
26291,478_10_44,0.056784336391824355
26291,478_10_45,-0.3762954477577789
26291,478_10_46,0.1655884411112217
26291,478_10_47,-0.22153287015898898
26291,478_10_48,-1.8721897772879432
26291,478_10_49,-1.419353613172528
26291,478_10_50,-0.40311179610272313
26291,478_10_51,-1.6686988544207817
26291,478_10_52,0.01890175224912813
26291,478_10_53,-0.5914235300457058
26291,478_10_54,4.427587730676327
26291,478_10_55,-0.6691035310485016
26291,478_10_56,-0.26288892582798884
26291,478_10_57,-5.78637259827563
26291,478_10_58,1.1773475786792735
26291,478_10_59,0.13658187073945366
26291,478_10_60,0.28243157204947833
26291,478_10_61,0.6553508289742909
26291,478_10_62,-1.1003136551593136
26291,478_10_63,-0.5925610612360968
26291,478_10_64,0.7940396665693591
26291,478_10_65,-0.5398127767905125
26291,478_10_66,-0.850692252909445
26291,478_10_67,-0.16928014011892561
26291,478_10_68,-0.524682631697774
26291,478_10_69,2.50993414110963
26291,478_10_70,-5.704581104202935
26291,478_10_71,4.882325215787252
26291,478_10_72,-1.2899347067962035
26291,478_10_73,-0.6511150760898418
26291,478_10_74,-0.6651808041978433
26291,478_10_75,0.08031709010116067
26291,478_10_76,-0.8622736741372
26291,478_10_77,-2.619727917844808
26291,478_10_78,1.745181647305871
26291,478_10_79,0.20050235382318118
26291,478_10_80,-0.040930871434307806
26291,478_10_81,0.025971774135186334
26291,478_10_82,-1.118709215318413
26291,478_10_83,0.19384673426696244
26291,478_10_84,-0.3839152596791753
26291,478_10_85,0.6122911291450598
26291,478_10_86,2.3235332192056717
26291,478_10_87,-1.5721674436190276
26291,478_10_88,0.8916561898030907
26291,478_10_89,5.821467161733703
26291,478_10_90,0.8153399489750682
26291,478_10_91,0.39508314642571063
26291,478_10_92,-3.981548443687933
26291,478_10_93,0.5866936903757
26291,478_10_94,0.11175006650976098
26291,478_10_95,-0.0025911244731285756
26291,478_10_96,-0.24718551031135114
26291,478_10_97,-1.1433526906049938
26291,478_10_98,-0.7302787116026644
26291,478_10_99,-1.3797974802995832
26291,478_10_100,1.3588598653558996
26291,478_10_101,5.517387650089567
26291,478_10_102,2.3868527889037128
26291,478_10_103,-2.6144900184161095
26291,478_10_104,0.30877405554014514
26291,478_10_105,-0.42303601451386974
26291,478_10_106,-0.8345058633694699
26291,478_10_107,2.4848871255475093
26291,478_10_108,-0.37728980696601483
26291,478_10_109,0.08887008809965977
26291,478_10_110,-0.4233588645571053
26291,478_10_111,2.1500398622829073
26291,478_10_112,-0.34480326163141994
26291,478_10_113,-0.08069168391649949
26291,478_10_114,-0.3700538543067512
26291,478_10_115,-2.439524313959243
26291,478_10_116,-0.19433172035824425
26291,478_10_117,-1.097494492908766
26291,478_10_118,2.523677175957484
26291,478_10_119,-0.1652461834009836
26291,478_10_120,0.47483454616498716
26291,478_10_121,0.23981498589319533
26291,478_10_122,-1.203161762245716
26291,478_10_123,-0.9549919974334468
26291,478_10_124,3.159041493658602
26291,478_10_125,0.9884982493786193
26291,478_10_126,-0.1396919912744071
26291,478_10_127,3.2948733634807588
26291,478_10_128,-0.023278722279327556
26291,478_10_129,0.015564204281890072
26291,478_10_130,-0.3647369731940582
26291,478_10_131,-0.22766160933787388
26291,478_10_132,0.21326570836452188
26291,478_10_133,1.5835696827982073
26291,478_10_134,-1.2947692311842167
26291,478_10_135,-0.06294095726035973
26291,478_10_136,-2.1797245803657552
26291,478_10_137,-1.281485919892677
26291,478_10_138,0.12190619536011957
26291,478_10_139,2.9186003403193155
26291,478_10_140,0.03721991111210693
26291,478_10_141,-0.5230093235632025
26291,478_10_142,-2.1615352656582023
26291,478_10_143,2.9264770412361187
26291,478_10_144,-0.8416961954211332
26291,478_10_145,0.05395091910254473
26291,478_10_146,-0.8587937578718374
26291,478_10_147,-0.8855247312574974
26291,478_10_148,-0.8225716237905845
26291,478_10_149,0.4012102356464869
26291,478_10_150,-0.0500204711742836
26291,478_10_151,-0.48958901018553797
26291,478_10_152,-1.1019214944083007
26291,478_10_153,-1.3197473471166807
26291,478_10_154,-0.5552768627800998
26291,478_10_155,0.25428588596566815
26291,478_10_156,0.3210230863546643
26291,478_10_157,-0.7282183048290355
26291,478_10_158,-1.9063324116432818
26291,478_10_159,-0.3789742740277867
26291,478_10_160,-0.22772748358775471
26291,478_10_161,-0.6697753199160327
26291,478_10_162,-0.03146396184666014
26291,478_10_163,-0.14145275289601794
26291,478_10_164,-0.6770986181808066
26291,478_10_165,0.2216105493496344
26291,478_10_166,-0.2711665153760605
26291,478_10_167,-1.0956267666235178
26291,478_10_168,-0.03940801018458038
26291,478_10_169,3.23469238756542
26291,478_10_170,0.26434554972214397
26291,478_10_171,0.7751036907783796
26291,478_10_172,1.5946265949052443
26291,478_10_173,6.496558647641972
26291,478_10_174,-0.3243307402557577
26291,478_10_175,-0.29827683731006965
26291,478_10_176,-0.4645193949416647
26291,478_10_177,3.181329081607745
26291,478_10_178,-0.8958389885797682
26291,478_10_179,-0.15396473099898883
26291,478_10_180,1.5735911091425592
26291,478_10_181,-0.3351148849891971
26291,478_10_182,0.0037071288637245646
26291,478_10_183,0.010158647821820342
26291,478_10_184,-0.8350991092810559
26291,478_10_185,3.528767225570003
26291,478_10_186,-1.2290343456200157
26291,478_10_187,-0.566136921779157
26291,478_10_188,-1.257453253879821
26291,478_10_189,-0.7525535897507524
26291,478_10_190,-1.0535872359870324
26291,478_10_191,0.2579648537255837
26291,478_10_192,-0.8423960337031038
26291,478_10_193,-0.02792989427196252
26291,478_10_194,-1.0500234315271566
26291,478_10_195,0.09379077819690237
26291,478_10_196,-0.2755754595014238
26291,478_10_197,0.5940689423347726
26291,478_10_198,-0.9805286332574068
26291,478_10_199,-0.3253692339544428
26292,478_20_0,0.2125529009860649
26292,478_20_1,-0.147759095669935
26292,478_20_2,-0.03296222893283004
26292,478_20_3,-0.5749624941392839
26292,478_20_4,-1.349170013998742
26292,478_20_5,-0.9274071322584293
26292,478_20_6,-0.4523652874651106
26292,478_20_7,2.0381023288680344
26292,478_20_8,1.3855681131603816
26292,478_20_9,-2.0678375889104217
26292,478_20_10,-0.8217968555485821
26292,478_20_11,-0.5171973816231149
26292,478_20_12,-0.1262530357659561
26292,478_20_13,0.3017754201539953
26292,478_20_14,-1.3796572243024194
26292,478_20_15,0.35096217017832537
26292,478_20_16,-2.9935917226531044
26292,478_20_17,1.6630296691259705
26292,478_20_18,-0.5168218680359393
26292,478_20_19,-0.9158182798725869
26292,478_20_20,-0.4240250397934283
26292,478_20_21,-0.5591738697286797
26292,478_20_22,0.533661422358727
26292,478_20_23,-0.24417573155652283
26292,478_20_24,0.06009752309697359
26292,478_20_25,-0.8306043539512509
26292,478_20_26,-0.5972450638326625
26292,478_20_27,-0.3130549600584621
26292,478_20_28,0.4150893684290941
26292,478_20_29,0.2887118482043712
26292,478_20_30,0.11671909023778887
26292,478_20_31,-3.2700843367728156
26292,478_20_32,-0.08793926506884475
26292,478_20_33,-1.3736816053128909
26292,478_20_34,2.0150296382599047
26292,478_20_35,-0.04166313088557613
26292,478_20_36,0.18581829555910875
26292,478_20_37,-1.2110921812476345
26292,478_20_38,-0.6233625310510774
26292,478_20_39,1.500607885933547
26292,478_20_40,-0.18040995179753017
26292,478_20_41,0.28516766288860995
26292,478_20_42,-1.4695081467556468
26292,478_20_43,3.6995621054051218
26292,478_20_44,-0.5448878087539454
26292,478_20_45,-0.03584289077172875
26292,478_20_46,0.6393122802006128
26292,478_20_47,-0.10962653298998293
26292,478_20_48,-1.4929428923766308
26292,478_20_49,-1.0274257419467
26292,478_20_50,-0.8538933617906741
26292,478_20_51,-0.5772948791447382
26292,478_20_52,-0.6841829533961339
26292,478_20_53,-0.8886392317800799
26292,478_20_54,0.6514951257372262
26292,478_20_55,-0.5695416168177079
26292,478_20_56,0.6056222378277458
26292,478_20_57,-3.6574486908773904
26292,478_20_58,3.291945631593746
26292,478_20_59,0.37586937633263706
26292,478_20_60,-1.1227184159211558
26292,478_20_61,0.27748655385264825
26292,478_20_62,-2.1010501655506575
26292,478_20_63,-0.619830303397482
26292,478_20_64,1.691116535127996
26292,478_20_65,0.113927569348701
26292,478_20_66,-1.2152093996534643
26292,478_20_67,0.5751846319992557
26292,478_20_68,-0.4088321184849976
26292,478_20_69,0.9663852604317118
26292,478_20_70,-2.242539913580482
26292,478_20_71,2.389094348995963
26292,478_20_72,0.9127838761651257
26292,478_20_73,-1.0073081181452086
26292,478_20_74,0.8405788743189234
26292,478_20_75,-0.5615994274908773
26292,478_20_76,-0.5725088610546073
26292,478_20_77,-2.798058546940319
26292,478_20_78,1.6411669884512714
26292,478_20_79,0.28442110843658747
26292,478_20_80,0.461363609839008
26292,478_20_81,-0.24231563879060225
26292,478_20_82,0.7634015970192527
26292,478_20_83,0.06957252319856545
26292,478_20_84,-0.34815986717571246
26292,478_20_85,-1.0447950555799568
26292,478_20_86,0.9893177648377576
26292,478_20_87,-0.7177714486731037
26292,478_20_88,-1.2700821592155842
26292,478_20_89,5.846005104943181
26292,478_20_90,1.1415556017103854
26292,478_20_91,0.3166167325072282
26292,478_20_92,2.8641017821371673
26292,478_20_93,0.0005139552455481686
26292,478_20_94,0.6699185894695117
26292,478_20_95,0.14267025303999328
26292,478_20_96,0.043296395518740795
26292,478_20_97,-2.1053388569474754
26292,478_20_98,-2.0463442308331925
26292,478_20_99,-1.0065080106946822
26292,478_20_100,0.23970355051847045
26292,478_20_101,-4.944442010270957
26292,478_20_102,0.6585863680202962
26292,478_20_103,-0.7640133590361744
26292,478_20_104,0.5600566865917826
26292,478_20_105,-0.4399342633794951
26292,478_20_106,0.0407473270670264
26292,478_20_107,1.6139543603325144
26292,478_20_108,2.676431788060812
26292,478_20_109,0.5398862638325106
26292,478_20_110,0.057751357507900086
26292,478_20_111,2.0691424832868774
26292,478_20_112,-0.12750943517365274
26292,478_20_113,0.16601552317658388
26292,478_20_114,-0.49870701465816797
26292,478_20_115,0.19266094650667945
26292,478_20_116,-0.32038983692982037
26292,478_20_117,-0.16372017939315614
26292,478_20_118,0.7968888533360435
26292,478_20_119,1.0454940315771828
26292,478_20_120,-0.022464130238903254
26292,478_20_121,0.6858198667275681
26292,478_20_122,-0.9906198906569832
26292,478_20_123,-0.31756337901640364
26292,478_20_124,-0.39767780910064354
26292,478_20_125,6.278319847970833
26292,478_20_126,0.25721296327743504
26292,478_20_127,-0.9697655111912968
26292,478_20_128,-0.3964977205255621
26292,478_20_129,-0.44239906203718204
26292,478_20_130,-0.4873731497830498
26292,478_20_131,-0.45810734135657005
26292,478_20_132,-0.8937693819324162
26292,478_20_133,-1.7805806195568024
26292,478_20_134,-1.1903811203497179
26292,478_20_135,-0.2607822169070263
26292,478_20_136,-1.9989320795833336
26292,478_20_137,-1.122759799641044
26292,478_20_138,-0.5480901185962231
26292,478_20_139,0.8123485215891753
26292,478_20_140,0.27091845969731365
26292,478_20_141,-0.5126126781084512
26292,478_20_142,-0.1215793754430434
26292,478_20_143,2.505920707952499
26292,478_20_144,-0.4930775747394509
26292,478_20_145,-0.44688314277668945
26292,478_20_146,0.2981971553080611
26292,478_20_147,-0.7309892894562312
26292,478_20_148,-0.7899182766225304
26292,478_20_149,-0.4148053338479797
26292,478_20_150,-0.2515288671222076
26292,478_20_151,-0.40217274238643397
26292,478_20_152,1.8411510706728493
26292,478_20_153,-1.1978161520618276
26292,478_20_154,-0.8346147655572221
26292,478_20_155,-0.43808695994676206
26292,478_20_156,-0.1682271154969015
26292,478_20_157,2.2808562425285976
26292,478_20_158,-2.143382644760476
26292,478_20_159,0.1998431110384522
26292,478_20_160,0.5894060907740583
26292,478_20_161,-2.015358570116482
26292,478_20_162,0.4725453054259016
26292,478_20_163,-0.5449353465677885
26292,478_20_164,-0.30375352117226617
26292,478_20_165,0.09524701477982056
26292,478_20_166,-0.19666388959731362
26292,478_20_167,-0.9860573326158995
26292,478_20_168,-0.07146501822797277
26292,478_20_169,0.08975118984848131
26292,478_20_170,-0.0479014797595587
26292,478_20_171,-0.10340823436620245
26292,478_20_172,0.7350965014175832
26292,478_20_173,-3.0172636974035325
26292,478_20_174,0.44419320961502523
26292,478_20_175,0.06054725063762013
26292,478_20_176,-0.15009796233399594
26292,478_20_177,-1.142346387674031
26292,478_20_178,-0.8049726696898509
26292,478_20_179,-0.07645097548273144
26292,478_20_180,-3.11357502354114
26292,478_20_181,0.0445374731718122
26292,478_20_182,-0.3157717839387967
26292,478_20_183,0.04179889184534846
26292,478_20_184,-0.5291008935736108
26292,478_20_185,-2.708521052699697
26292,478_20_186,-1.1603000849229548
26292,478_20_187,-0.493226460700509
26292,478_20_188,-1.1383657117428487
26292,478_20_189,0.39616740151641006
26292,478_20_190,-0.4877183862800956
26292,478_20_191,0.22752233919514753
26292,478_20_192,0.6640951898700269
26292,478_20_193,-0.5917110528778298
26292,478_20_194,-1.11590545229752
26292,478_20_195,0.2315148933290972
26292,478_20_196,-0.5515498317372971
26292,478_20_197,-0.4295987309121994
26292,478_20_198,-0.7195858661250213
26292,478_20_199,-0.10754600208311821
26293,478_30_0,-0.5313936429179189
26293,478_30_1,1.4810212558062563
26293,478_30_2,-0.7531619795078198
26293,478_30_3,-1.0029792915541944
26293,478_30_4,-0.4054955802434852
26293,478_30_5,0.10017789576807073
26293,478_30_6,-0.3610211320623584
26293,478_30_7,2.881099737263198
26293,478_30_8,2.7437517409498615
26293,478_30_9,-0.03593026696682521
26293,478_30_10,-0.3935501242433681
26293,478_30_11,-0.7286937367656876
26293,478_30_12,-0.2508583120731889
26293,478_30_13,-0.48042475281939495
26293,478_30_14,-1.162562227700441
26293,478_30_15,0.012652042978346234
26293,478_30_16,-2.257719090979149
26293,478_30_17,2.7641189907450054
26293,478_30_18,-0.38542375267782747
26293,478_30_19,-0.8557126204264701
26293,478_30_20,2.371530235247031
26293,478_30_21,-0.7096834398538225
26293,478_30_22,-0.4525973294575839
26293,478_30_23,0.09096485252603019
26293,478_30_24,-0.6581625895513057
26293,478_30_25,-1.43541726019257
26293,478_30_26,-1.276283507263575
26293,478_30_27,-0.1570875292326703
26293,478_30_28,-0.38161592906050856
26293,478_30_29,-1.599525014578463
26293,478_30_30,0.21331440600090396
26293,478_30_31,-3.2066416053751228
26293,478_30_32,0.13939710097082156
26293,478_30_33,-1.8135175217383506
26293,478_30_34,-0.3982354512958205
26293,478_30_35,-0.599766186737042
26293,478_30_36,-0.044283761685369065
26293,478_30_37,1.0447039507129223
26293,478_30_38,-0.6442667666842413
26293,478_30_39,0.966585644260591
26293,478_30_40,-0.08191632379112693
26293,478_30_41,-0.5911391589190127
26293,478_30_42,-1.1170076058574103
26293,478_30_43,3.118495012007251
26293,478_30_44,-0.8028431755875524
26293,478_30_45,-0.2555128841597345
26293,478_30_46,0.37508971264139496
26293,478_30_47,-0.2692592191310289
26293,478_30_48,0.38027727248919074
26293,478_30_49,-1.041341933911393
26293,478_30_50,0.24245210539523657
26293,478_30_51,-1.0019395741330435
26293,478_30_52,-0.9481806780559106
26293,478_30_53,-1.2835586557404792
26293,478_30_54,-0.5591302782363664
26293,478_30_55,-0.6922590921344053
26293,478_30_56,0.23096597799754684
26293,478_30_57,-3.8318655036719207
26293,478_30_58,0.3059579736395417
26293,478_30_59,-0.09301495673075724
26293,478_30_60,-1.4072362862182
26293,478_30_61,-2.318169195315962
26293,478_30_62,2.276024797979806
26293,478_30_63,0.016746466283762605
26293,478_30_64,0.6912950292298238
26293,478_30_65,0.2359083401588895
26293,478_30_66,-1.8408690188211585
26293,478_30_67,-1.261565288430748
26293,478_30_68,-0.47368684663777694
26293,478_30_69,0.22717401394687228
26293,478_30_70,0.018282060832961855
26293,478_30_71,5.385168802393718
26293,478_30_72,-0.5595621621832906
26293,478_30_73,-1.0955684109386028
26293,478_30_74,-2.9094144529445507
26293,478_30_75,-0.7413559223223903
26293,478_30_76,-0.7063539656560566
26293,478_30_77,-2.2305221923083858
26293,478_30_78,1.0451454826476998
26293,478_30_79,0.6018114058721105
26293,478_30_80,1.927609168560864
26293,478_30_81,-0.6961324560049482
26293,478_30_82,-0.22966886810343493
26293,478_30_83,0.6321366124818448
26293,478_30_84,-0.31478619435850713
26293,478_30_85,-1.146710711087039
26293,478_30_86,0.539755073920879
26293,478_30_87,-0.35116874934223025
26293,478_30_88,0.6124416025322446
26293,478_30_89,1.532550434793641
26293,478_30_90,0.2669062548200971
26293,478_30_91,-1.0285211442754811
26293,478_30_92,-6.522860481342686
26293,478_30_93,-0.23927507337270829
26293,478_30_94,-0.6282731976601402
26293,478_30_95,-0.4632900219114592
26293,478_30_96,0.04683069016581797
26293,478_30_97,-2.1397636453451465
26293,478_30_98,-1.03964659859488
26293,478_30_99,-1.0701862952458638
26293,478_30_100,1.502164090836333
26293,478_30_101,5.918682737784849
26293,478_30_102,2.1625307776795606
26293,478_30_103,0.7470914799186598
26293,478_30_104,0.3617958865437997
26293,478_30_105,-0.3662331965071654
26293,478_30_106,-0.5259826393073262
26293,478_30_107,2.5831441163844318
26293,478_30_108,2.3110577040377036
26293,478_30_109,0.2349644479067082
26293,478_30_110,0.04499658928767452
26293,478_30_111,1.8953290026633434
26293,478_30_112,-0.25685112936152377
26293,478_30_113,0.06787494497646637
26293,478_30_114,-1.9545830206718102
26293,478_30_115,-1.7498984419145178
26293,478_30_116,-1.298251540663657
26293,478_30_117,-0.7546451956015585
26293,478_30_118,2.6726675457746873
26293,478_30_119,0.9646789972484707
26293,478_30_120,-0.04788542753859557
26293,478_30_121,0.6655611079266396
26293,478_30_122,0.007372915541880764
26293,478_30_123,-0.6799735686837705
26293,478_30_124,-0.6211760587733649
26293,478_30_125,1.034835157259846
26293,478_30_126,-0.07082803105579599
26293,478_30_127,3.7331971903334797
26293,478_30_128,-0.8589357235680485
26293,478_30_129,-0.8115886782130861
26293,478_30_130,-0.6927685050291225
26293,478_30_131,-0.24675110512101014
26293,478_30_132,-0.5922164413285883
26293,478_30_133,0.4627099447658915
26293,478_30_134,-1.017885016393465
26293,478_30_135,-0.9582526498816087
26293,478_30_136,-2.044443660300126
26293,478_30_137,-2.1626085612372474
26293,478_30_138,-2.9330727433822235
26293,478_30_139,0.27573414942045
26293,478_30_140,-0.2924078995715074
26293,478_30_141,-0.09748776379706783
26293,478_30_142,-1.8872163783277516
26293,478_30_143,1.9637296760016678
26293,478_30_144,-0.7792367382353949
26293,478_30_145,-0.6592973320219385
26293,478_30_146,-1.2583722282947174
26293,478_30_147,-0.4992844074174464
26293,478_30_148,-0.9874017730789129
26293,478_30_149,0.29923317457130105
26293,478_30_150,0.13862981503465455
26293,478_30_151,-0.45914373065083564
26293,478_30_152,2.2822223321622035
26293,478_30_153,-1.575446680396718
26293,478_30_154,-0.847970862526503
26293,478_30_155,-0.09593362954927548
26293,478_30_156,-1.0064196523347664
26293,478_30_157,-0.5635214938217518
26293,478_30_158,-1.821110659549103
