time_id,row_id,target
26290,478_0_134,-0.6411758488123858
26290,478_0_135,0.3141443480027426
26290,478_0_136,0.4852625709422193
26290,478_0_137,0.18649116432074794
26290,478_0_138,-0.4625126242834391
26290,478_0_139,0.7994738772056171
26290,478_0_140,-0.4841307648038975
26290,478_0_141,-0.7503377630762937
26290,478_0_142,1.6869189738441683
26290,478_0_143,1.9280634685925961
26290,478_0_144,-0.4217802893656024
26290,478_0_145,-0.7579174839911814
26290,478_0_146,-0.7673437263959636
26290,478_0_147,-0.4872168633110351
26290,478_0_148,-0.04357100250353958
26290,478_0_149,-0.14044112707617432
26290,478_0_150,0.3405892041265705
26290,478_0_151,-0.4004488695597439
26290,478_0_152,1.769645098314098
26290,478_0_153,-0.7405246033265173
26290,478_0_154,-0.630635775386368
26290,478_0_155,0.9392185639197458
26290,478_0_156,1.5711678869247865
26290,478_0_157,2.3599446547311302
26290,478_0_158,3.276880798302037
26290,478_0_159,1.4244592622722114
26290,478_0_160,-0.791253803804782
26290,478_0_161,-0.7924297116837935
26290,478_0_162,-2.4755162278363025
26290,478_0_163,0.26653245321414654
26290,478_0_164,-0.9934414534433135
26290,478_0_165,-1.341236424848029
26290,478_0_166,-0.07246209664845515
26290,478_0_167,1.7617339794229294
26290,478_0_168,-0.11730841810245624
26290,478_0_169,2.143621765482906
26290,478_0_170,0.4138520230459616
26290,478_0_171,1.4512041470967212
26290,478_0_172,-1.7287536026682764
26290,478_0_173,1.3095352702392777
26290,478_0_174,-0.9257161272091496
26290,478_0_175,-0.5093238989632572
26290,478_0_176,0.056477339693611794
26290,478_0_177,-1.0683961834539522
26290,478_0_178,-0.6026817699663796
26290,478_0_179,-0.1475895327435097
26290,478_0_180,0.15569702519003475
26290,478_0_181,-0.14318350598820204
26290,478_0_182,0.1531886592819227
26290,478_0_183,0.5386232575749905
26290,478_0_184,-0.05878339074898546
26290,478_0_185,1.5413191300155875
26290,478_0_186,-0.713254701923485
26290,478_0_187,0.9109157974868047
26290,478_0_188,-0.29543834489699605
26290,478_0_189,-0.025283644311854966
26290,478_0_190,-0.6964166703121841
26290,478_0_191,1.0201352165766484
26290,478_0_192,0.3971879234201148
26290,478_0_193,0.013901044888606467
26290,478_0_194,-0.6160520101531615
26290,478_0_195,-0.5500424311065522
26290,478_0_196,0.13587310904253108
26290,478_0_197,0.25298403680179615
26290,478_0_198,0.011796532200515342
26290,478_0_199,-0.7447286656205246
26291,478_10_0,-0.1914879763243615
26291,478_10_1,0.6447597605296991
26291,478_10_2,0.4860029569695172
26291,478_10_3,-0.33127223057070165
26291,478_10_4,-0.36080956689791704
26291,478_10_5,-0.21894473978576479
26291,478_10_6,-0.6367007599823544
26291,478_10_7,2.0140902408570054
26291,478_10_8,1.419977245841088
26291,478_10_9,0.7024916730258773
26291,478_10_10,-0.12607398038596151
26291,478_10_11,0.16403507830165426
26291,478_10_12,0.07977884392942376
26291,478_10_13,-0.16128827893280082
26291,478_10_14,1.0554210162682043
26291,478_10_15,-0.7807266382109338
26291,478_10_16,-2.572131919690083
26291,478_10_17,2.315049964720734
26291,478_10_18,-0.9419265551254634
26291,478_10_19,2.0920187095408425
26291,478_10_20,0.5058524699324944
26291,478_10_21,-0.32313754125325667
26291,478_10_22,-0.4065031271536318
26291,478_10_23,-0.3091742909618526
26291,478_10_24,-0.57246280663114
26291,478_10_25,0.5718842926586201
26291,478_10_26,-0.7025071373611127
26291,478_10_27,0.604907431215928
26291,478_10_28,-0.5826493338775963
26291,478_10_29,0.8451798922500585
26291,478_10_30,-0.30645717027922326
26291,478_10_31,-1.3555221197493408
26291,478_10_32,0.24148703728828902
26291,478_10_33,-0.8343252813695472
26291,478_10_34,-2.3720613521357024
26291,478_10_35,-0.25638707943183836
26291,478_10_36,-0.4081653373442211
26291,478_10_37,0.5182417599500296
26291,478_10_38,-0.14578340199470396
26291,478_10_39,-0.4109867075208539
26291,478_10_40,-0.35076827546932654
26291,478_10_41,0.11617735837047327
26291,478_10_42,-0.78954702271548
26291,478_10_43,1.3897212822748881
26291,478_10_44,0.08412288861468858
26291,478_10_45,-0.3591921398530299
26291,478_10_46,-0.1684913902237157
26291,478_10_47,0.13763284239344284
26291,478_10_48,-0.8470329780449016
26291,478_10_49,-0.803444633687815
26291,478_10_50,-0.2071862694629415
26291,478_10_51,-0.6821535268929497
26291,478_10_52,0.1543093433550871
26291,478_10_53,-0.3195342741337392
26291,478_10_54,2.0946915998223297
26291,478_10_55,-0.3965125513664214
26291,478_10_56,0.031180759300162987
26291,478_10_57,-3.7294466824149404
26291,478_10_58,1.5543928478972533
26291,478_10_59,0.19566893111422148
26291,478_10_60,0.47403008547661074
26291,478_10_61,0.012635390123637541
26291,478_10_62,-0.546474891299867
26291,478_10_63,-0.40907944277082536
26291,478_10_64,0.33750370385256934
26291,478_10_65,-0.4491560626084357
26291,478_10_66,-0.338072200978067
26291,478_10_67,0.2163577995283277
26291,478_10_68,0.1626217272110022
26291,478_10_69,0.16354249935718376
26291,478_10_70,-3.4394149546668045
26291,478_10_71,2.1714705585385246
26291,478_10_72,-0.9842094639029237
26291,478_10_73,-0.6037240735059733
26291,478_10_74,-1.4852189739438602
26291,478_10_75,-0.1148571090587622
26291,478_10_76,-0.19216827177938403
26291,478_10_77,-1.9521444525189469
26291,478_10_78,0.9067897898869182
26291,478_10_79,-0.5862399537796061
26291,478_10_80,-0.6412910777485227
26291,478_10_81,0.14786975369751215
26291,478_10_82,-1.8362576773945838
26291,478_10_83,0.015905055433094378
26291,478_10_84,-0.16932590016572174
26291,478_10_85,1.0930219246848698
26291,478_10_86,1.5067919695681646
26291,478_10_87,-0.9616278532947433
26291,478_10_88,0.3214137752132562
26291,478_10_89,2.7263022083054356
26291,478_10_90,1.1607281331133237
26291,478_10_91,0.13990971500389857
26291,478_10_92,-2.24167941335316
26291,478_10_93,0.1776536320499783
26291,478_10_94,0.028964636250534262
26291,478_10_95,-0.12304546627778
26291,478_10_96,-0.02239707224330348
26291,478_10_97,-0.026983592523709563
26291,478_10_98,-0.2290532682558259
26291,478_10_99,-0.8160848239884835
26291,478_10_100,0.9541323406552216
26291,478_10_101,1.8049725327752966
26291,478_10_102,1.7832268122661339
26291,478_10_103,-1.7365100855745328
26291,478_10_104,0.2045405643035182
26291,478_10_105,-0.3608182031469236
26291,478_10_106,-0.18962269802479575
26291,478_10_107,1.341875427347896
26291,478_10_108,0.19064359541738926
26291,478_10_109,-0.025499932694697473
26291,478_10_110,-0.20584204063497213
26291,478_10_111,1.0788495330478098
26291,478_10_112,-0.5041508905059973
26291,478_10_113,0.35197172823198
26291,478_10_114,-0.43956020771272597
26291,478_10_115,-1.1949121103753375
26291,478_10_116,-0.10788129201180979
26291,478_10_117,-0.7800494070048165
26291,478_10_118,1.0114488617201673
26291,478_10_119,0.3726986332795516
26291,478_10_120,-0.09764359507860106
26291,478_10_121,-0.41285701928734886
26291,478_10_122,-0.629046503931639
26291,478_10_123,-0.41234131642896277
26291,478_10_124,1.8298855532285647
26291,478_10_125,2.1558112451580023
26291,478_10_126,-0.22250232796074992
26291,478_10_127,1.3779494759551485
26291,478_10_128,-0.01604101033924739
26291,478_10_129,-0.56303202134555
26291,478_10_130,-0.38306910341770306
26291,478_10_131,0.002747898600401956
26291,478_10_132,0.05548800344580186
26291,478_10_133,1.1536265843338964
26291,478_10_134,-0.6636479389889482
26291,478_10_135,-0.30065967958835893
26291,478_10_136,-1.2483800800004101
26291,478_10_137,-0.7449278486580055
26291,478_10_138,-0.37182713935511924
26291,478_10_139,1.9407463136117655
26291,478_10_140,0.04296102410979895
26291,478_10_141,-0.2734795562508339
26291,478_10_142,-2.23794405890973
26291,478_10_143,0.583621998264627
26291,478_10_144,-0.857513641239863
26291,478_10_145,0.41429627978180683
26291,478_10_146,-0.4477907608182198
26291,478_10_147,-0.6673848884513485
26291,478_10_148,-0.3889643641334546
26291,478_10_149,0.1656930214517996
26291,478_10_150,0.05002155614824361
26291,478_10_151,-0.41867931459231983
26291,478_10_152,-0.7980068921149057
26291,478_10_153,-0.7024492987985533
26291,478_10_154,0.18890125219510517
26291,478_10_155,0.04266130503338882
26291,478_10_156,1.2498501866463232
26291,478_10_157,-0.5576243859927236
26291,478_10_158,-0.2305880035222458
26291,478_10_159,-0.2506106769273901
26291,478_10_160,-0.6917524750948074
26291,478_10_161,-0.09273848484635858
26291,478_10_162,0.6033085257225143
26291,478_10_163,0.02676678728177845
26291,478_10_164,-0.5683704277978532
26291,478_10_165,0.22407597871411178
26291,478_10_166,-0.1856065941407885
26291,478_10_167,-0.4097286590885261
26291,478_10_168,-0.17273091573647065
26291,478_10_169,2.4379342836503834
26291,478_10_170,0.25167027920367463
26291,478_10_171,0.9447190626670428
26291,478_10_172,1.4029922226970453
26291,478_10_173,3.5483630629215313
26291,478_10_174,0.5715408339451772
26291,478_10_175,-0.3604887695975896
26291,478_10_176,-0.4701711527790494
26291,478_10_177,2.067130904216565
26291,478_10_178,-0.5115000086066549
26291,478_10_179,-0.29138546018366035
26291,478_10_180,1.205597402157171
26291,478_10_181,-0.5275080168920605
26291,478_10_182,-0.3992428593241198
26291,478_10_183,0.07039616520126685
26291,478_10_184,-0.41256914337717543
26291,478_10_185,1.7674789158606141
26291,478_10_186,-0.629940738956152
26291,478_10_187,-0.44557156115508656
26291,478_10_188,-0.8370962667375954
26291,478_10_189,-0.47724969684927493
26291,478_10_190,-0.8224332437404223
26291,478_10_191,0.01287453787640827
26291,478_10_192,-0.16777715788908398
26291,478_10_193,0.007730367552838785
26291,478_10_194,-0.5744389774562402
26291,478_10_195,-0.7578315679391737
26291,478_10_196,-0.3565930057349318
26291,478_10_197,0.63938829935123
26291,478_10_198,-0.3030036099700248
26291,478_10_199,-0.20231454200902269
26292,478_20_0,0.30852688645216747
26292,478_20_1,0.28624868231112716
26292,478_20_2,0.07609060801123126
26292,478_20_3,-0.6550381855264484
26292,478_20_4,-0.5445941265123561
26292,478_20_5,-0.6697936558308928
26292,478_20_6,-0.6213418105768556
26292,478_20_7,1.5816151133012692
26292,478_20_8,0.5455746421665856
26292,478_20_9,-1.4738888237848267
26292,478_20_10,-0.11071154858868937
26292,478_20_11,-0.4596514894238885
26292,478_20_12,0.0012559894676353821
26292,478_20_13,0.12214718612641563
26292,478_20_14,-1.0133698432411695
26292,478_20_15,-0.03308813264019715
26292,478_20_16,-2.2750335442471283
26292,478_20_17,0.6812017692658777
26292,478_20_18,-0.00825010214505636
26292,478_20_19,-0.11197220571095545
26292,478_20_20,-0.6138403594110772
26292,478_20_21,-0.16201729336125661
26292,478_20_22,0.45926234009811384
26292,478_20_23,-0.1400911828798614
26292,478_20_24,0.0022541033296956036
26292,478_20_25,-0.4827248965535835
26292,478_20_26,-1.703026525066229
26292,478_20_27,-0.5538549284809435
26292,478_20_28,0.45188103064296414
26292,478_20_29,-0.06804996419956569
26292,478_20_30,-0.18349748035970853
26292,478_20_31,-1.390760129123143
26292,478_20_32,0.3268682298705113
26292,478_20_33,-1.1343841659227605
26292,478_20_34,0.6004261041079975
26292,478_20_35,0.2962466383512642
26292,478_20_36,0.33969364102515875
26292,478_20_37,-1.0709445459175713
26292,478_20_38,-0.4989965993753962
26292,478_20_39,1.1745768835015171
26292,478_20_40,-0.333099530447514
26292,478_20_41,0.2012816899845415
26292,478_20_42,-0.8071716377443887
26292,478_20_43,1.861164002713157
26292,478_20_44,-0.3207655618004252
26292,478_20_45,-0.13115228167498988
26292,478_20_46,0.5514967369827671
26292,478_20_47,-0.544227613082581
26292,478_20_48,-0.7982369335371156
26292,478_20_49,-0.593116212933725
26292,478_20_50,-0.11598703609671854
26292,478_20_51,-0.5547977347275359
26292,478_20_52,-0.5898065040602738
26292,478_20_53,-0.3695735317112159
26292,478_20_54,0.3492991954930902
26292,478_20_55,-0.28578314996134513
26292,478_20_56,0.5769177682237082
26292,478_20_57,-2.4701423218334746
26292,478_20_58,1.8614271599639165
26292,478_20_59,-0.1800447823640075
26292,478_20_60,-0.4668453278566079
26292,478_20_61,0.16841276253558204
26292,478_20_62,-1.816965166561743
26292,478_20_63,-0.28714120648629726
26292,478_20_64,1.8404622218599624
26292,478_20_65,0.032413205164636166
26292,478_20_66,-0.7255115302475247
26292,478_20_67,0.21522126473511927
26292,478_20_68,-0.16618745468106383
26292,478_20_69,-1.0011741923136752
26292,478_20_70,-0.9004330483570204
26292,478_20_71,1.6878679993781334
26292,478_20_72,0.5954546872972161
26292,478_20_73,-0.6266704278129237
26292,478_20_74,0.09758318994011086
26292,478_20_75,-0.45562028047997305
26292,478_20_76,-0.1816775032332857
26292,478_20_77,-1.8415625479876105
26292,478_20_78,0.27473900842551535
26292,478_20_79,0.42552161975904457
26292,478_20_80,0.9683934621980094
26292,478_20_81,0.006915202350832383
26292,478_20_82,-0.15078104554135352
26292,478_20_83,0.17298158432349955
26292,478_20_84,-0.3630726331424685
26292,478_20_85,-0.799128372880475
26292,478_20_86,0.670168582609976
26292,478_20_87,-0.4718900202681061
26292,478_20_88,-1.0482630584522579
26292,478_20_89,2.767233593687118
26292,478_20_90,0.47625952352631273
26292,478_20_91,-0.025374926480141113
26292,478_20_92,0.5355756338820323
26292,478_20_93,-0.2901203533221278
26292,478_20_94,0.28493640721908514
26292,478_20_95,-0.07187499940860188
26292,478_20_96,-0.09068200236964816
26292,478_20_97,-1.5632746864470768
26292,478_20_98,-0.27632088325462323
26292,478_20_99,-0.6128657172601916
26292,478_20_100,-0.6585483698171167
26292,478_20_101,-2.926859144656526
26292,478_20_102,-0.025348428426050867
26292,478_20_103,-0.31701321601356636
26292,478_20_104,0.02031609180748625
26292,478_20_105,-0.30800667497078227
26292,478_20_106,0.4364993386686729
26292,478_20_107,1.1077340082351756
26292,478_20_108,1.7053384873094326
26292,478_20_109,0.038642582167196945
26292,478_20_110,0.00594250065124538
26292,478_20_111,0.7810314383854688
26292,478_20_112,-0.0004769591050479572
26292,478_20_113,0.27869776970339616
26292,478_20_114,-0.8563332979197866
26292,478_20_115,0.04003700067889555
26292,478_20_116,0.25290230517619083
26292,478_20_117,-0.980614245664579
26292,478_20_118,0.42537706699424654
26292,478_20_119,0.6597387470730385
26292,478_20_120,-0.14615087353532005
26292,478_20_121,0.06265164567310871
26292,478_20_122,-0.7345510822304374
26292,478_20_123,0.07296759687588154
26292,478_20_124,-0.3976517890782349
26292,478_20_125,3.639516043434061
26292,478_20_126,0.09568723966400633
26292,478_20_127,-0.621549696447469
26292,478_20_128,0.03866358841708478
26292,478_20_129,-0.2129463424771328
26292,478_20_130,-0.2629798427593981
26292,478_20_131,-0.46332445959273805
26292,478_20_132,-0.5766654191811131
26292,478_20_133,-1.5972735044657644
26292,478_20_134,-0.8436718383861745
26292,478_20_135,-0.4930097191840088
26292,478_20_136,-1.0549813063276137
26292,478_20_137,-0.5764438154832443
26292,478_20_138,-1.1841589417114784
26292,478_20_139,0.3013451092640847
26292,478_20_140,0.2383660901370157
26292,478_20_141,-0.3231538767106864
26292,478_20_142,-1.3178130065628273
26292,478_20_143,0.8495064474165197
26292,478_20_144,-0.34035964240145533
26292,478_20_145,-0.28173628236834275
26292,478_20_146,-0.39140362002533974
26292,478_20_147,-0.4258988957215327
26292,478_20_148,-0.28537627128280774
26292,478_20_149,0.20359610258727984
26292,478_20_150,-0.12908980603795595
26292,478_20_151,-0.3611184975983679
26292,478_20_152,1.767624576803589
26292,478_20_153,-0.840351785424474
26292,478_20_154,-0.19900118611161247
26292,478_20_155,-0.48728721218893956
26292,478_20_156,1.20483479911463
26292,478_20_157,0.6968132928289681
26292,478_20_158,-2.3226825988883997
26292,478_20_159,0.17486654365367127
26292,478_20_160,0.25653050303185077
26292,478_20_161,-0.6564829736227522
26292,478_20_162,0.7138338077748293
26292,478_20_163,-0.575821428179245
26292,478_20_164,0.0024861291404393608
26292,478_20_165,-0.1382559861519897
26292,478_20_166,-0.2722231384458589
26292,478_20_167,-0.42836569689740456
26292,478_20_168,-0.04366093957133838
26292,478_20_169,0.5301983439506173
26292,478_20_170,0.19295093576892475
26292,478_20_171,-0.22759567988511406
26292,478_20_172,0.10340934512738703
26292,478_20_173,-1.3318505191945893
26292,478_20_174,0.09233157743070114
26292,478_20_175,-0.09678243851138525
26292,478_20_176,-0.027348949894876465
26292,478_20_177,-0.9306037396548015
26292,478_20_178,-0.3657445124578095
26292,478_20_179,-0.33062108918365374
26292,478_20_180,-2.836935272278467
26292,478_20_181,-0.08669824729345411
26292,478_20_182,-0.19729309117265537
26292,478_20_183,-0.00757846605353394
26292,478_20_184,-0.47078993160875166
26292,478_20_185,-1.8877172709856034
26292,478_20_186,-0.4123619728621202
26292,478_20_187,-0.23957120709474417
26292,478_20_188,-0.12142499954459833
26292,478_20_189,0.15630304783620133
26292,478_20_190,-0.16387422107440308
26292,478_20_191,0.19640647350480023
26292,478_20_192,0.6362848227181244
26292,478_20_193,-0.6562957532245492
26292,478_20_194,-0.47991717374034637
26292,478_20_195,-0.40747655484157175
26292,478_20_196,-0.7563181559250907
26292,478_20_197,-0.046308559828205566
26292,478_20_198,-0.2933157014013149
26292,478_20_199,-0.01701316307234664
26293,478_30_0,-0.4416274294314591
26293,478_30_1,1.0975514154319963
26293,478_30_2,-1.1119908183888398
26293,478_30_3,-0.8483874959108528
26293,478_30_4,-0.11949462779187354
26293,478_30_5,-0.09516856917137514
26293,478_30_6,-0.7240397156314591
26293,478_30_7,1.7441684821061307
26293,478_30_8,1.304020012218017
26293,478_30_9,0.27176183773142376
26293,478_30_10,-0.09780819682014072
26293,478_30_11,0.05632019081328222
26293,478_30_12,-0.11937131254177208
26293,478_30_13,-0.9764459766700331
26293,478_30_14,-1.0802785102087031
26293,478_30_15,-0.7636421616489629
26293,478_30_16,-1.033851704621986
26293,478_30_17,1.4005850006891576
26293,478_30_18,0.11456558490540132
26293,478_30_19,0.09892125955964534
26293,478_30_20,1.287712678206781
26293,478_30_21,-0.496866091624679
26293,478_30_22,-0.7180344865359164
26293,478_30_23,-0.04357844456372368
26293,478_30_24,-0.5095414009459663
26293,478_30_25,-0.9432594641109905
26293,478_30_26,-1.8238623711550277
26293,478_30_27,-0.381796694921819
26293,478_30_28,-0.15987797360325165
26293,478_30_29,-1.2894076806827206
26293,478_30_30,-0.03514496516008509
26293,478_30_31,-1.052749888398886
26293,478_30_32,0.12957876239818694
26293,478_30_33,-1.3264322883978683
26293,478_30_34,-0.9903111247914943
26293,478_30_35,-0.3125684142564552
26293,478_30_36,-0.05949152275845031
26293,478_30_37,0.7826161939199354
26293,478_30_38,-0.39899162760935347
26293,478_30_39,0.17919541492025826
26293,478_30_40,-0.31612636180406206
26293,478_30_41,-0.6273107038888535
26293,478_30_42,-0.5784463759667559
26293,478_30_43,1.411743870283074
26293,478_30_44,-0.5365600994814221
26293,478_30_45,-0.2968623189993105
26293,478_30_46,0.29430703414117776
26293,478_30_47,-0.4034759294390834
26293,478_30_48,0.27290444886699367
26293,478_30_49,-0.3976038816474115
26293,478_30_50,0.31666428172484024
26293,478_30_51,-0.8186415606093926
26293,478_30_52,-0.4994548664367185
26293,478_30_53,-0.4773919742839444
26293,478_30_54,-0.6820147546254725
26293,478_30_55,-0.3770104969891993
26293,478_30_56,0.331350722432137
26293,478_30_57,-1.9573870563736007
26293,478_30_58,-0.3663232914840293
26293,478_30_59,-0.3521583135126245
26293,478_30_60,-1.0289220318190306
26293,478_30_61,-0.7936152922693867
26293,478_30_62,1.6598311323673833
26293,478_30_63,0.006568311553463705
26293,478_30_64,0.17463735420042248
26293,478_30_65,0.003712810866726134
26293,478_30_66,-0.8440913811763657
26293,478_30_67,-0.8698409331391097
26293,478_30_68,-0.006415221732174021
26293,478_30_69,-0.38613161247164146
26293,478_30_70,-0.0989925684916152
26293,478_30_71,2.751209911181284
26293,478_30_72,-0.704249986678811
26293,478_30_73,-0.8642488415340683
26293,478_30_74,-2.291725325143143
26293,478_30_75,-0.9021231529203965
26293,478_30_76,-0.1373317508665094
26293,478_30_77,-1.8442031682061923
26293,478_30_78,0.3159851886264717
26293,478_30_79,0.02520176551879546
26293,478_30_80,0.9406833250385384
26293,478_30_81,0.024150862874802788
26293,478_30_82,-0.6720456797146049
26293,478_30_83,0.09400803996842967
26293,478_30_84,-0.4225312509142216
26293,478_30_85,-1.140128808978876
26293,478_30_86,0.6692544680156631
26293,478_30_87,-0.40466156736324715
26293,478_30_88,0.1724645906489766
26293,478_30_89,0.10764287926772471
26293,478_30_90,0.7617940242434252
26293,478_30_91,-0.9864991938109463
26293,478_30_92,-3.2931966360536644
26293,478_30_93,-0.1660260293864685
26293,478_30_94,-0.2727324638765196
26293,478_30_95,-0.3329784209581724
26293,478_30_96,0.07566694729784686
26293,478_30_97,-1.5193893403020045
26293,478_30_98,-0.3229013231308394
26293,478_30_99,-0.7511712839864941
26293,478_30_100,0.027489439452873153
26293,478_30_101,2.405218565776205
26293,478_30_102,1.8251397998440395
26293,478_30_103,0.41861581558095706
26293,478_30_104,0.48711712047402284
26293,478_30_105,-0.2957931549988783
26293,478_30_106,-0.011112976409336707
26293,478_30_107,1.427152778258657
26293,478_30_108,1.37628828600218
26293,478_30_109,-0.053126481807995014
26293,478_30_110,-0.14626596830251445
26293,478_30_111,0.852948473398982
26293,478_30_112,0.05281659138636214
26293,478_30_113,0.055385154886567894
26293,478_30_114,-1.2963092008324621
26293,478_30_115,-1.302335691102297
26293,478_30_116,-0.9204790368094167
26293,478_30_117,-0.988911670678467
26293,478_30_118,1.3604171822567808
26293,478_30_119,0.8525483388539186
26293,478_30_120,0.0038200134697064796
26293,478_30_121,-0.06091721128330222
26293,478_30_122,-0.4635088099969116
26293,478_30_123,-0.5738873724153125
26293,478_30_124,-0.22129075450643892
26293,478_30_125,0.9486435248902387
26293,478_30_126,-0.13184045471276126
26293,478_30_127,1.8705907198172933
26293,478_30_128,-0.4738645445701172
26293,478_30_129,-0.3875200163906486
26293,478_30_130,-0.6629037491018669
26293,478_30_131,-0.020889573880964935
26293,478_30_132,-0.3516484236206221
26293,478_30_133,-0.062110878203651784
26293,478_30_134,-1.3088535480446528
26293,478_30_135,-1.0626405197717912
26293,478_30_136,-1.262587780435664
26293,478_30_137,-1.2447394807942431
26293,478_30_138,-2.5250091933975742
26293,478_30_139,-0.025229714018585106
26293,478_30_140,-0.45125862762905306
26293,478_30_141,-0.22647242082934735
26293,478_30_142,-1.5808087009976992
26293,478_30_143,0.3848508224339883
26293,478_30_144,-0.4772403757953152
26293,478_30_145,-0.560796450069742
26293,478_30_146,-1.5619315766683952
26293,478_30_147,-0.21411471567118828
26293,478_30_148,-0.25995762921463444
26293,478_30_149,0.4956151462105334
26293,478_30_150,-0.12356447099230342
26293,478_30_151,-0.4776220457109215
26293,478_30_152,1.6155903637464992
26293,478_30_153,-0.916166893153533
26293,478_30_154,-0.3045018159550873
